X,Y,Z,FilePath
-1,-0.8,0.2,Screenshot_2131.png
-1,-0.8,0.4,Screenshot_2132.png
-1,-0.8,0.6,Screenshot_2133.png
-1,-0.8,0.8,Screenshot_2134.png
-1,-0.8,1,Screenshot_2135.png
-1,-0.8,1.2,Screenshot_2136.png
-1,-0.8,1.4,Screenshot_2137.png
-1,-0.8,1.6,Screenshot_2138.png
-1,-0.8,1.8,Screenshot_2139.png
-1,-0.6,-2,Screenshot_2140.png
-1,-0.6,-1.8,Screenshot_2141.png
-1,-0.6,-1.6,Screenshot_2142.png
-1,-0.6,-1.4,Screenshot_2143.png
-1,-0.6,-1.2,Screenshot_2144.png
-1,-0.6,-1,Screenshot_2145.png
-1,-0.6,-0.8,Screenshot_2146.png
-1,-0.6,-0.6,Screenshot_2147.png
-1,-0.6,-0.4,Screenshot_2148.png
-1,-0.6,-0.2,Screenshot_2149.png
-1,-0.6,0,Screenshot_2150.png
-1,-0.6,0.2,Screenshot_2151.png
-1,-0.6,0.4,Screenshot_2152.png
-1,-0.6,0.6,Screenshot_2153.png
-1,-0.6,0.8,Screenshot_2154.png
-1,-0.6,1,Screenshot_2155.png
-1,-0.6,1.2,Screenshot_2156.png
-1,-0.6,1.4,Screenshot_2157.png
-1,-0.6,1.6,Screenshot_2158.png
-1,-0.6,1.8,Screenshot_2159.png
-1,-0.4,-2,Screenshot_2160.png
-1,-0.4,-1.8,Screenshot_2161.png
-1,-0.4,-1.6,Screenshot_2162.png
-1,-0.4,-1.4,Screenshot_2163.png
-1,-0.4,-1.2,Screenshot_2164.png
-1,-0.4,-1,Screenshot_2165.png
-1,-0.4,-0.8,Screenshot_2166.png
-1,-0.4,-0.6,Screenshot_2167.png
-1,-0.4,-0.4,Screenshot_2168.png
-1,-0.4,-0.2,Screenshot_2169.png
-1,-0.4,0,Screenshot_2170.png
-1,-0.4,0.2,Screenshot_2171.png
-1,-0.4,0.4,Screenshot_2172.png
-1,-0.4,0.6,Screenshot_2173.png
-1,-0.4,0.8,Screenshot_2174.png
-1,-0.4,1,Screenshot_2175.png
-1,-0.4,1.2,Screenshot_2176.png
-1,-0.4,1.4,Screenshot_2177.png
-1,-0.4,1.6,Screenshot_2178.png
-1,-0.4,1.8,Screenshot_2179.png
-1,-0.2,-2,Screenshot_2180.png
-1,-0.2,-1.8,Screenshot_2181.png
-1,-0.2,-1.6,Screenshot_2182.png
-1,-0.2,-1.4,Screenshot_2183.png
-1,-0.2,-1.2,Screenshot_2184.png
-1,-0.2,-1,Screenshot_2185.png
-1,-0.2,-0.8,Screenshot_2186.png
-1,-0.2,-0.6,Screenshot_2187.png
-1,-0.2,-0.4,Screenshot_2188.png
-1,-0.2,-0.2,Screenshot_2189.png
-1,-0.2,0,Screenshot_2190.png
-1,-0.2,0.2,Screenshot_2191.png
-1,-0.2,0.4,Screenshot_2192.png
-1,-0.2,0.6,Screenshot_2193.png
-1,-0.2,0.8,Screenshot_2194.png
-1,-0.2,1,Screenshot_2195.png
-1,-0.2,1.2,Screenshot_2196.png
-1,-0.2,1.4,Screenshot_2197.png
-1,-0.2,1.6,Screenshot_2198.png
-1,-0.2,1.8,Screenshot_2199.png
-1,0,-2,Screenshot_2200.png
-1,0,-1.8,Screenshot_2201.png
-1,0,-1.6,Screenshot_2202.png
-1,0,-1.4,Screenshot_2203.png
-1,0,-1.2,Screenshot_2204.png
-1,0,-1,Screenshot_2205.png
-1,0,-0.8,Screenshot_2206.png
-1,0,-0.6,Screenshot_2207.png
-1,0,-0.4,Screenshot_2208.png
-1,0,-0.2,Screenshot_2209.png
-1,0,0,Screenshot_2210.png
-1,0,0.2,Screenshot_2211.png
-1,0,0.4,Screenshot_2212.png
-1,0,0.6,Screenshot_2213.png
-1,0,0.8,Screenshot_2214.png
-1,0,1,Screenshot_2215.png
-1,0,1.2,Screenshot_2216.png
-1,0,1.4,Screenshot_2217.png
-1,0,1.6,Screenshot_2218.png
-1,0,1.8,Screenshot_2219.png
-1,0.2,-2,Screenshot_2220.png
-1,0.2,-1.8,Screenshot_2221.png
-1,0.2,-1.6,Screenshot_2222.png
-1,0.2,-1.4,Screenshot_2223.png
-1,0.2,-1.2,Screenshot_2224.png
-1,0.2,-1,Screenshot_2225.png
-1,0.2,-0.8,Screenshot_2226.png
-1,0.2,-0.6,Screenshot_2227.png
-1,0.2,-0.4,Screenshot_2228.png
-1,0.2,-0.2,Screenshot_2229.png
-1,0.2,0,Screenshot_2230.png
-1,0.2,0.2,Screenshot_2231.png
-1,0.2,0.4,Screenshot_2232.png
-1,0.2,0.6,Screenshot_2233.png
-1,0.2,0.8,Screenshot_2234.png
-1,0.2,1,Screenshot_2235.png
-1,0.2,1.2,Screenshot_2236.png
-1,0.2,1.4,Screenshot_2237.png
-1,0.2,1.6,Screenshot_2238.png
-1,0.2,1.8,Screenshot_2239.png
-1,0.4,-2,Screenshot_2240.png
-1,0.4,-1.8,Screenshot_2241.png
-1,0.4,-1.6,Screenshot_2242.png
-1,0.4,-1.4,Screenshot_2243.png
-1,0.4,-1.2,Screenshot_2244.png
-1,0.4,-1,Screenshot_2245.png
-1,0.4,-0.8,Screenshot_2246.png
-1,0.4,-0.6,Screenshot_2247.png
-1,0.4,-0.4,Screenshot_2248.png
-1,0.4,-0.2,Screenshot_2249.png
-1,0.4,0,Screenshot_2250.png
-1,0.4,0.2,Screenshot_2251.png
-1,0.4,0.4,Screenshot_2252.png
-1,0.4,0.6,Screenshot_2253.png
-1,0.4,0.8,Screenshot_2254.png
-1,0.4,1,Screenshot_2255.png
-1,0.4,1.2,Screenshot_2256.png
-1,0.4,1.4,Screenshot_2257.png
-1,0.4,1.6,Screenshot_2258.png
-1,0.4,1.8,Screenshot_2259.png
-1,0.6,-2,Screenshot_2260.png
-1,0.6,-1.8,Screenshot_2261.png
-1,0.6,-1.6,Screenshot_2262.png
-1,0.6,-1.4,Screenshot_2263.png
-1,0.6,-1.2,Screenshot_2264.png
-1,0.6,-1,Screenshot_2265.png
-1,0.6,-0.8,Screenshot_2266.png
-1,0.6,-0.6,Screenshot_2267.png
-1,0.6,-0.4,Screenshot_2268.png
-1,0.6,-0.2,Screenshot_2269.png
-1,0.6,0,Screenshot_2270.png
-1,0.6,0.2,Screenshot_2271.png
-1,0.6,0.4,Screenshot_2272.png
-1,0.6,0.6,Screenshot_2273.png
-1,0.6,0.8,Screenshot_2274.png
-1,0.6,1,Screenshot_2275.png
-1,0.6,1.2,Screenshot_2276.png
-1,0.6,1.4,Screenshot_2277.png
-1,0.6,1.6,Screenshot_2278.png
-1,0.6,1.8,Screenshot_2279.png
-1,0.8,-2,Screenshot_2280.png
-1,0.8,-1.8,Screenshot_2281.png
-1,0.8,-1.6,Screenshot_2282.png
-1,0.8,-1.4,Screenshot_2283.png
-1,0.8,-1.2,Screenshot_2284.png
-1,0.8,-1,Screenshot_2285.png
-1,0.8,-0.8,Screenshot_2286.png
-1,0.8,-0.6,Screenshot_2287.png
-1,0.8,-0.4,Screenshot_2288.png
-1,0.8,-0.2,Screenshot_2289.png
-1,0.8,0,Screenshot_2290.png
-1,0.8,0.2,Screenshot_2291.png
-1,0.8,0.4,Screenshot_2292.png
-1,0.8,0.6,Screenshot_2293.png
-1,0.8,0.8,Screenshot_2294.png
-1,0.8,1,Screenshot_2295.png
-1,0.8,1.2,Screenshot_2296.png
-1,0.8,1.4,Screenshot_2297.png
-1,0.8,1.6,Screenshot_2298.png
-1,0.8,1.8,Screenshot_2299.png
-1,1,-2,Screenshot_2300.png
-1,1,-1.8,Screenshot_2301.png
-1,1,-1.6,Screenshot_2302.png
-1,1,-1.4,Screenshot_2303.png
-1,1,-1.2,Screenshot_2304.png
-1,1,-1,Screenshot_2305.png
-1,1,-0.8,Screenshot_2306.png
-1,1,-0.6,Screenshot_2307.png
-1,1,-0.4,Screenshot_2308.png
-1,1,-0.2,Screenshot_2309.png
-1,1,0,Screenshot_2310.png
-1,1,0.2,Screenshot_2311.png
-1,1,0.4,Screenshot_2312.png
-1,1,0.6,Screenshot_2313.png
-1,1,0.8,Screenshot_2314.png
-1,1,1,Screenshot_2315.png
-1,1,1.2,Screenshot_2316.png
-1,1,1.4,Screenshot_2317.png
-1,1,1.6,Screenshot_2318.png
-1,1,1.8,Screenshot_2319.png
-1,1.2,-2,Screenshot_2320.png
-1,1.2,-1.8,Screenshot_2321.png
-1,1.2,-1.6,Screenshot_2322.png
-1,1.2,-1.4,Screenshot_2323.png
-1,1.2,-1.2,Screenshot_2324.png
-1,1.2,-1,Screenshot_2325.png
-1,1.2,-0.8,Screenshot_2326.png
-1,1.2,-0.6,Screenshot_2327.png
-1,1.2,-0.4,Screenshot_2328.png
-1,1.2,-0.2,Screenshot_2329.png
-1,1.2,0,Screenshot_2330.png
-1,1.2,0.2,Screenshot_2331.png
-1,1.2,0.4,Screenshot_2332.png
-1,1.2,0.6,Screenshot_2333.png
-1,1.2,0.8,Screenshot_2334.png
-1,1.2,1,Screenshot_2335.png
-1,1.2,1.2,Screenshot_2336.png
-1,1.2,1.4,Screenshot_2337.png
-1,1.2,1.6,Screenshot_2338.png
-1,1.2,1.8,Screenshot_2339.png
-1,1.4,-2,Screenshot_2340.png
-1,1.4,-1.8,Screenshot_2341.png
-1,1.4,-1.6,Screenshot_2342.png
-1,1.4,-1.4,Screenshot_2343.png
-1,1.4,-1.2,Screenshot_2344.png
-1,1.4,-1,Screenshot_2345.png
-1,1.4,-0.8,Screenshot_2346.png
-1,1.4,-0.6,Screenshot_2347.png
-1,1.4,-0.4,Screenshot_2348.png
-1,1.4,-0.2,Screenshot_2349.png
-1,1.4,0,Screenshot_2350.png
-1,1.4,0.2,Screenshot_2351.png
-1,1.4,0.4,Screenshot_2352.png
-1,1.4,0.6,Screenshot_2353.png
-1,1.4,0.8,Screenshot_2354.png
-1,1.4,1,Screenshot_2355.png
-1,1.4,1.2,Screenshot_2356.png
-1,1.4,1.4,Screenshot_2357.png
-1,1.4,1.6,Screenshot_2358.png
-1,1.4,1.8,Screenshot_2359.png
-1,1.6,-2,Screenshot_2360.png
-1,1.6,-1.8,Screenshot_2361.png
-1,1.6,-1.6,Screenshot_2362.png
-1,1.6,-1.4,Screenshot_2363.png
-1,1.6,-1.2,Screenshot_2364.png
-1,1.6,-1,Screenshot_2365.png
-1,1.6,-0.8,Screenshot_2366.png
-1,1.6,-0.6,Screenshot_2367.png
-1,1.6,-0.4,Screenshot_2368.png
-1,1.6,-0.2,Screenshot_2369.png
-1,1.6,0,Screenshot_2370.png
-1,1.6,0.2,Screenshot_2371.png
-1,1.6,0.4,Screenshot_2372.png
-1,1.6,0.6,Screenshot_2373.png
-1,1.6,0.8,Screenshot_2374.png
-1,1.6,1,Screenshot_2375.png
-1,1.6,1.2,Screenshot_2376.png
-1,1.6,1.4,Screenshot_2377.png
-1,1.6,1.6,Screenshot_2378.png
-1,1.6,1.8,Screenshot_2379.png
-1,1.8,-2,Screenshot_2380.png
-1,1.8,-1.8,Screenshot_2381.png
-1,1.8,-1.6,Screenshot_2382.png
-1,1.8,-1.4,Screenshot_2383.png
-1,1.8,-1.2,Screenshot_2384.png
-1,1.8,-1,Screenshot_2385.png
-1,1.8,-0.8,Screenshot_2386.png
-1,1.8,-0.6,Screenshot_2387.png
-1,1.8,-0.4,Screenshot_2388.png
-1,1.8,-0.2,Screenshot_2389.png
-1,1.8,0,Screenshot_2390.png
-1,1.8,0.2,Screenshot_2391.png
-1,1.8,0.4,Screenshot_2392.png
-1,1.8,0.6,Screenshot_2393.png
-1,1.8,0.8,Screenshot_2394.png
-1,1.8,1,Screenshot_2395.png
-1,1.8,1.2,Screenshot_2396.png
-1,1.8,1.4,Screenshot_2397.png
-1,1.8,1.6,Screenshot_2398.png
-1,1.8,1.8,Screenshot_2399.png
-0.8,-2,-2,Screenshot_2400.png
-0.8,-2,-1.8,Screenshot_2401.png
-0.8,-2,-1.6,Screenshot_2402.png
-0.8,-2,-1.4,Screenshot_2403.png
-0.8,-2,-1.2,Screenshot_2404.png
-0.8,-2,-1,Screenshot_2405.png
-0.8,-2,-0.8,Screenshot_2406.png
-0.8,-2,-0.6,Screenshot_2407.png
-0.8,-2,-0.4,Screenshot_2408.png
-0.8,-2,-0.2,Screenshot_2409.png
-0.8,-2,0,Screenshot_2410.png
-0.8,-2,0.2,Screenshot_2411.png
-0.8,-2,0.4,Screenshot_2412.png
-0.8,-2,0.6,Screenshot_2413.png
-0.8,-2,0.8,Screenshot_2414.png
-0.8,-2,1,Screenshot_2415.png
-0.8,-2,1.2,Screenshot_2416.png
-0.8,-2,1.4,Screenshot_2417.png
-0.8,-2,1.6,Screenshot_2418.png
-0.8,-2,1.8,Screenshot_2419.png
-0.8,-1.8,-2,Screenshot_2420.png
-0.8,-1.8,-1.8,Screenshot_2421.png
-0.8,-1.8,-1.6,Screenshot_2422.png
-0.8,-1.8,-1.4,Screenshot_2423.png
-0.8,-1.8,-1.2,Screenshot_2424.png
-0.8,-1.8,-1,Screenshot_2425.png
-0.8,-1.8,-0.8,Screenshot_2426.png
-0.8,-1.8,-0.6,Screenshot_2427.png
-0.8,-1.8,-0.4,Screenshot_2428.png
-0.8,-1.8,-0.2,Screenshot_2429.png
-0.8,-1.8,0,Screenshot_2430.png
-0.8,-1.8,0.2,Screenshot_2431.png
-0.8,-1.8,0.4,Screenshot_2432.png
-0.8,-1.8,0.6,Screenshot_2433.png
-0.8,-1.8,0.8,Screenshot_2434.png
-0.8,-1.8,1,Screenshot_2435.png
-0.8,-1.8,1.2,Screenshot_2436.png
-0.8,-1.8,1.4,Screenshot_2437.png
-0.8,-1.8,1.6,Screenshot_2438.png
-0.8,-1.8,1.8,Screenshot_2439.png
-0.8,-1.6,-2,Screenshot_2440.png
-0.8,-1.6,-1.8,Screenshot_2441.png
-0.8,-1.6,-1.6,Screenshot_2442.png
-0.8,-1.6,-1.4,Screenshot_2443.png
-0.8,-1.6,-1.2,Screenshot_2444.png
-0.8,-1.6,-1,Screenshot_2445.png
-0.8,-1.6,-0.8,Screenshot_2446.png
-0.8,-1.6,-0.6,Screenshot_2447.png
-0.8,-1.6,-0.4,Screenshot_2448.png
-0.8,-1.6,-0.2,Screenshot_2449.png
-0.8,-1.6,0,Screenshot_2450.png
-0.8,-1.6,0.2,Screenshot_2451.png
-0.8,-1.6,0.4,Screenshot_2452.png
-0.8,-1.6,0.6,Screenshot_2453.png
-0.8,-1.6,0.8,Screenshot_2454.png
-0.8,-1.6,1,Screenshot_2455.png
-0.8,-1.6,1.2,Screenshot_2456.png
-0.8,-1.6,1.4,Screenshot_2457.png
-0.8,-1.6,1.6,Screenshot_2458.png
-0.8,-1.6,1.8,Screenshot_2459.png
-0.8,-1.4,-2,Screenshot_2460.png
-0.8,-1.4,-1.8,Screenshot_2461.png
-0.8,-1.4,-1.6,Screenshot_2462.png
-0.8,-1.4,-1.4,Screenshot_2463.png
-0.8,-1.4,-1.2,Screenshot_2464.png
-0.8,-1.4,-1,Screenshot_2465.png
-0.8,-1.4,-0.8,Screenshot_2466.png
-0.8,-1.4,-0.6,Screenshot_2467.png
-0.8,-1.4,-0.4,Screenshot_2468.png
-0.8,-1.4,-0.2,Screenshot_2469.png
-0.8,-1.4,0,Screenshot_2470.png
-0.8,-1.4,0.2,Screenshot_2471.png
-0.8,-1.4,0.4,Screenshot_2472.png
-0.8,-1.4,0.6,Screenshot_2473.png
-0.8,-1.4,0.8,Screenshot_2474.png
-0.8,-1.4,1,Screenshot_2475.png
-0.8,-1.4,1.2,Screenshot_2476.png
-0.8,-1.4,1.4,Screenshot_2477.png
-0.8,-1.4,1.6,Screenshot_2478.png
-0.8,-1.4,1.8,Screenshot_2479.png
-0.8,-1.2,-2,Screenshot_2480.png
-0.8,-1.2,-1.8,Screenshot_2481.png
-0.8,-1.2,-1.6,Screenshot_2482.png
-0.8,-1.2,-1.4,Screenshot_2483.png
-0.8,-1.2,-1.2,Screenshot_2484.png
-0.8,-1.2,-1,Screenshot_2485.png
-0.8,-1.2,-0.8,Screenshot_2486.png
-0.8,-1.2,-0.6,Screenshot_2487.png
-0.8,-1.2,-0.4,Screenshot_2488.png
-0.8,-1.2,-0.2,Screenshot_2489.png
-0.8,-1.2,0,Screenshot_2490.png
-0.8,-1.2,0.2,Screenshot_2491.png
-0.8,-1.2,0.4,Screenshot_2492.png
-0.8,-1.2,0.6,Screenshot_2493.png
-0.8,-1.2,0.8,Screenshot_2494.png
-0.8,-1.2,1,Screenshot_2495.png
-0.8,-1.2,1.2,Screenshot_2496.png
-0.8,-1.2,1.4,Screenshot_2497.png
-0.8,-1.2,1.6,Screenshot_2498.png
-0.8,-1.2,1.8,Screenshot_2499.png
-0.8,-1,-2,Screenshot_2500.png
-0.8,-1,-1.8,Screenshot_2501.png
-0.8,-1,-1.6,Screenshot_2502.png
-0.8,-1,-1.4,Screenshot_2503.png
-0.8,-1,-1.2,Screenshot_2504.png
-0.8,-1,-1,Screenshot_2505.png
-0.8,-1,-0.8,Screenshot_2506.png
-0.8,-1,-0.6,Screenshot_2507.png
-0.8,-1,-0.4,Screenshot_2508.png
-0.8,-1,-0.2,Screenshot_2509.png
-0.8,-1,0,Screenshot_2510.png
-0.8,-1,0.2,Screenshot_2511.png
-0.8,-1,0.4,Screenshot_2512.png
-0.8,-1,0.6,Screenshot_2513.png
-0.8,-1,0.8,Screenshot_2514.png
-0.8,-1,1,Screenshot_2515.png
-0.8,-1,1.2,Screenshot_2516.png
-0.8,-1,1.4,Screenshot_2517.png
-0.8,-1,1.6,Screenshot_2518.png
-0.8,-1,1.8,Screenshot_2519.png
-0.8,-0.8,-2,Screenshot_2520.png
-0.8,-0.8,-1.8,Screenshot_2521.png
-0.8,-0.8,-1.6,Screenshot_2522.png
-0.8,-0.8,-1.4,Screenshot_2523.png
-0.8,-0.8,-1.2,Screenshot_2524.png
-0.8,-0.8,-1,Screenshot_2525.png
-0.8,-0.8,-0.8,Screenshot_2526.png
-0.8,-0.8,-0.6,Screenshot_2527.png
-0.8,-0.8,-0.4,Screenshot_2528.png
-0.8,-0.8,-0.2,Screenshot_2529.png
-0.8,-0.8,0,Screenshot_2530.png
-0.8,-0.8,0.2,Screenshot_2531.png
-0.8,-0.8,0.4,Screenshot_2532.png
-0.8,-0.8,0.6,Screenshot_2533.png
-0.8,-0.8,0.8,Screenshot_2534.png
-0.8,-0.8,1,Screenshot_2535.png
-0.8,-0.8,1.2,Screenshot_2536.png
-0.8,-0.8,1.4,Screenshot_2537.png
-0.8,-0.8,1.6,Screenshot_2538.png
-0.8,-0.8,1.8,Screenshot_2539.png
-0.8,-0.6,-2,Screenshot_2540.png
-0.8,-0.6,-1.8,Screenshot_2541.png
-0.8,-0.6,-1.6,Screenshot_2542.png
-0.8,-0.6,-1.4,Screenshot_2543.png
-0.8,-0.6,-1.2,Screenshot_2544.png
-0.8,-0.6,-1,Screenshot_2545.png
-0.8,-0.6,-0.8,Screenshot_2546.png
-0.8,-0.6,-0.6,Screenshot_2547.png
-0.8,-0.6,-0.4,Screenshot_2548.png
-0.8,-0.6,-0.2,Screenshot_2549.png
-0.8,-0.6,0,Screenshot_2550.png
-0.8,-0.6,0.2,Screenshot_2551.png
-0.8,-0.6,0.4,Screenshot_2552.png
-0.8,-0.6,0.6,Screenshot_2553.png
-0.8,-0.6,0.8,Screenshot_2554.png
-0.8,-0.6,1,Screenshot_2555.png
-0.8,-0.6,1.2,Screenshot_2556.png
-0.8,-0.6,1.4,Screenshot_2557.png
-0.8,-0.6,1.6,Screenshot_2558.png
-0.8,-0.6,1.8,Screenshot_2559.png
-0.8,-0.4,-2,Screenshot_2560.png
-0.8,-0.4,-1.8,Screenshot_2561.png
-0.8,-0.4,-1.6,Screenshot_2562.png
-0.8,-0.4,-1.4,Screenshot_2563.png
-0.8,-0.4,-1.2,Screenshot_2564.png
-0.8,-0.4,-1,Screenshot_2565.png
-0.8,-0.4,-0.8,Screenshot_2566.png
-0.8,-0.4,-0.6,Screenshot_2567.png
-0.8,-0.4,-0.4,Screenshot_2568.png
-0.8,-0.4,-0.2,Screenshot_2569.png
-0.8,-0.4,0,Screenshot_2570.png
-0.8,-0.4,0.2,Screenshot_2571.png
-0.8,-0.4,0.4,Screenshot_2572.png
-0.8,-0.4,0.6,Screenshot_2573.png
-0.8,-0.4,0.8,Screenshot_2574.png
-0.8,-0.4,1,Screenshot_2575.png
-0.8,-0.4,1.2,Screenshot_2576.png
-0.8,-0.4,1.4,Screenshot_2577.png
-0.8,-0.4,1.6,Screenshot_2578.png
-0.8,-0.4,1.8,Screenshot_2579.png
-0.8,-0.2,-2,Screenshot_2580.png
-0.8,-0.2,-1.8,Screenshot_2581.png
-0.8,-0.2,-1.6,Screenshot_2582.png
-0.8,-0.2,-1.4,Screenshot_2583.png
-0.8,-0.2,-1.2,Screenshot_2584.png
-0.8,-0.2,-1,Screenshot_2585.png
-0.8,-0.2,-0.8,Screenshot_2586.png
-0.8,-0.2,-0.6,Screenshot_2587.png
-0.8,-0.2,-0.4,Screenshot_2588.png
-0.8,-0.2,-0.2,Screenshot_2589.png
-0.8,-0.2,0,Screenshot_2590.png
-0.8,-0.2,0.2,Screenshot_2591.png
-0.8,-0.2,0.4,Screenshot_2592.png
-0.8,-0.2,0.6,Screenshot_2593.png
-0.8,-0.2,0.8,Screenshot_2594.png
-0.8,-0.2,1,Screenshot_2595.png
-0.8,-0.2,1.2,Screenshot_2596.png
-0.8,-0.2,1.4,Screenshot_2597.png
-0.8,-0.2,1.6,Screenshot_2598.png
-0.8,-0.2,1.8,Screenshot_2599.png
-0.8,0,-2,Screenshot_2600.png
-0.8,0,-1.8,Screenshot_2601.png
-0.8,0,-1.6,Screenshot_2602.png
-0.8,0,-1.4,Screenshot_2603.png
-0.8,0,-1.2,Screenshot_2604.png
-0.8,0,-1,Screenshot_2605.png
-0.8,0,-0.8,Screenshot_2606.png
-0.8,0,-0.6,Screenshot_2607.png
-0.8,0,-0.4,Screenshot_2608.png
-0.8,0,-0.2,Screenshot_2609.png
-0.8,0,0,Screenshot_2610.png
-0.8,0,0.2,Screenshot_2611.png
-0.8,0,0.4,Screenshot_2612.png
-0.8,0,0.6,Screenshot_2613.png
-0.8,0,0.8,Screenshot_2614.png
-0.8,0,1,Screenshot_2615.png
-0.8,0,1.2,Screenshot_2616.png
-0.8,0,1.4,Screenshot_2617.png
-0.8,0,1.6,Screenshot_2618.png
-0.8,0,1.8,Screenshot_2619.png
-0.8,0.2,-2,Screenshot_2620.png
-0.8,0.2,-1.8,Screenshot_2621.png
-0.8,0.2,-1.6,Screenshot_2622.png
-0.8,0.2,-1.4,Screenshot_2623.png
-0.8,0.2,-1.2,Screenshot_2624.png
-0.8,0.2,-1,Screenshot_2625.png
-0.8,0.2,-0.8,Screenshot_2626.png
-0.8,0.2,-0.6,Screenshot_2627.png
-0.8,0.2,-0.4,Screenshot_2628.png
-0.8,0.2,-0.2,Screenshot_2629.png
-0.8,0.2,0,Screenshot_2630.png
-0.8,0.2,0.2,Screenshot_2631.png
-0.8,0.2,0.4,Screenshot_2632.png
-0.8,0.2,0.6,Screenshot_2633.png
-0.8,0.2,0.8,Screenshot_2634.png
-0.8,0.2,1,Screenshot_2635.png
-0.8,0.2,1.2,Screenshot_2636.png
-0.8,0.2,1.4,Screenshot_2637.png
-0.8,0.2,1.6,Screenshot_2638.png
-0.8,0.2,1.8,Screenshot_2639.png
-0.8,0.4,-2,Screenshot_2640.png
-0.8,0.4,-1.8,Screenshot_2641.png
-0.8,0.4,-1.6,Screenshot_2642.png
-0.8,0.4,-1.4,Screenshot_2643.png
-0.8,0.4,-1.2,Screenshot_2644.png
-0.8,0.4,-1,Screenshot_2645.png
-0.8,0.4,-0.8,Screenshot_2646.png
-0.8,0.4,-0.6,Screenshot_2647.png
-0.8,0.4,-0.4,Screenshot_2648.png
-0.8,0.4,-0.2,Screenshot_2649.png
-0.8,0.4,0,Screenshot_2650.png
-0.8,0.4,0.2,Screenshot_2651.png
-0.8,0.4,0.4,Screenshot_2652.png
-0.8,0.4,0.6,Screenshot_2653.png
-0.8,0.4,0.8,Screenshot_2654.png
-0.8,0.4,1,Screenshot_2655.png
-0.8,0.4,1.2,Screenshot_2656.png
-0.8,0.4,1.4,Screenshot_2657.png
-0.8,0.4,1.6,Screenshot_2658.png
-0.8,0.4,1.8,Screenshot_2659.png
-0.8,0.6,-2,Screenshot_2660.png
-0.8,0.6,-1.8,Screenshot_2661.png
-0.8,0.6,-1.6,Screenshot_2662.png
-0.8,0.6,-1.4,Screenshot_2663.png
-0.8,0.6,-1.2,Screenshot_2664.png
-0.8,0.6,-1,Screenshot_2665.png
-0.8,0.6,-0.8,Screenshot_2666.png
-0.8,0.6,-0.6,Screenshot_2667.png
-0.8,0.6,-0.4,Screenshot_2668.png
-0.8,0.6,-0.2,Screenshot_2669.png
-0.8,0.6,0,Screenshot_2670.png
-0.8,0.6,0.2,Screenshot_2671.png
-0.8,0.6,0.4,Screenshot_2672.png
-0.8,0.6,0.6,Screenshot_2673.png
-0.8,0.6,0.8,Screenshot_2674.png
-0.8,0.6,1,Screenshot_2675.png
-0.8,0.6,1.2,Screenshot_2676.png
-0.8,0.6,1.4,Screenshot_2677.png
-0.8,0.6,1.6,Screenshot_2678.png
-0.8,0.6,1.8,Screenshot_2679.png
-0.8,0.8,-2,Screenshot_2680.png
-0.8,0.8,-1.8,Screenshot_2681.png
-0.8,0.8,-1.6,Screenshot_2682.png
-0.8,0.8,-1.4,Screenshot_2683.png
-0.8,0.8,-1.2,Screenshot_2684.png
-0.8,0.8,-1,Screenshot_2685.png
-0.8,0.8,-0.8,Screenshot_2686.png
-0.8,0.8,-0.6,Screenshot_2687.png
-0.8,0.8,-0.4,Screenshot_2688.png
-0.8,0.8,-0.2,Screenshot_2689.png
-0.8,0.8,0,Screenshot_2690.png
-0.8,0.8,0.2,Screenshot_2691.png
-0.8,0.8,0.4,Screenshot_2692.png
-0.8,0.8,0.6,Screenshot_2693.png
-0.8,0.8,0.8,Screenshot_2694.png
-0.8,0.8,1,Screenshot_2695.png
-0.8,0.8,1.2,Screenshot_2696.png
-0.8,0.8,1.4,Screenshot_2697.png
-0.8,0.8,1.6,Screenshot_2698.png
-0.8,0.8,1.8,Screenshot_2699.png
-0.8,1,-2,Screenshot_2700.png
-0.8,1,-1.8,Screenshot_2701.png
-0.8,1,-1.6,Screenshot_2702.png
-0.8,1,-1.4,Screenshot_2703.png
-0.8,1,-1.2,Screenshot_2704.png
-0.8,1,-1,Screenshot_2705.png
-0.8,1,-0.8,Screenshot_2706.png
-0.8,1,-0.6,Screenshot_2707.png
-0.8,1,-0.4,Screenshot_2708.png
-0.8,1,-0.2,Screenshot_2709.png
-0.8,1,0,Screenshot_2710.png
-0.8,1,0.2,Screenshot_2711.png
-0.8,1,0.4,Screenshot_2712.png
-0.8,1,0.6,Screenshot_2713.png
-0.8,1,0.8,Screenshot_2714.png
-0.8,1,1,Screenshot_2715.png
-0.8,1,1.2,Screenshot_2716.png
-0.8,1,1.4,Screenshot_2717.png
-0.8,1,1.6,Screenshot_2718.png
-0.8,1,1.8,Screenshot_2719.png
-0.8,1.2,-2,Screenshot_2720.png
-0.8,1.2,-1.8,Screenshot_2721.png
-0.8,1.2,-1.6,Screenshot_2722.png
-0.8,1.2,-1.4,Screenshot_2723.png
-0.8,1.2,-1.2,Screenshot_2724.png
-0.8,1.2,-1,Screenshot_2725.png
-0.8,1.2,-0.8,Screenshot_2726.png
-0.8,1.2,-0.6,Screenshot_2727.png
-0.8,1.2,-0.4,Screenshot_2728.png
-0.8,1.2,-0.2,Screenshot_2729.png
-0.8,1.2,0,Screenshot_2730.png
-0.8,1.2,0.2,Screenshot_2731.png
